date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:50:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202020%2017:50:26%20GMT	https://www.esri.com/en-us/about/events/esri-european-geoconx-conference/.html	www.esri.com/en-us/about/events/esri-european-geoconx-conference/.html	(from https://www.esri.com/en-us/about/events/esri-european-geoconx-conference/overview)
20:50:27	7/7	---M--	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:27%20GMT	https://www.esri.com/en-us/about/events/esri-european-geoconx-conference	www.esri.com/en-us/about/events/esri-european-geoconx-conference.html	(from https://www.esri.com/en-us/about/events/esri-european-geoconx-conference/overview)
20:50:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Aug%202020%2017:50:28%20GMT	https://www.esri.com/en-us/about/events/esri-european-geoconx-conference/registration	www.esri.com/en-us/about/events/esri-european-geoconx-conference/registration	(from https://www.esri.com/en-us/about/events/esri-european-geoconx-conference/overview)
20:50:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202020%2017:50:29%20GMT	https://www.esri.com/en-us/about/events/nspss/.html	www.esri.com/en-us/about/events/nspss/.html	(from https://www.esri.com/en-us/about/events/nspss/overview)
20:50:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Aug%202020%2017:50:30%20GMT	https://www.esri.com/en-us/about/events/nspss	www.esri.com/en-us/about/events/nspss	(from https://www.esri.com/en-us/about/events/nspss/overview)
20:50:31	25673/25673	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:31%20GMT	https://www.esri.com/en-us/about/events/partner-conference/agenda/agenda	www.esri.com/en-us/about/events/partner-conference/agenda/agenda.html	(from https://www.esri.com/en-us/about/events/partner-conference/overview)
20:50:32	23637/23637	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:32%20GMT	https://www.esri.com/en-us/about/events/partner-conference/experience/showcase	www.esri.com/en-us/about/events/partner-conference/experience/showcase.html	(from https://www.esri.com/en-us/about/events/partner-conference/overview)
20:50:33	28807/28807	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:33%20GMT	https://www.esri.com/en-us/about/events/partner-conference/experience/things-to-do	www.esri.com/en-us/about/events/partner-conference/experience/things-to-do.html	(from https://www.esri.com/en-us/about/events/partner-conference/overview)
20:50:36	166992/166992	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:34%20GMT	https://www.esri.com/en-us/about/events/partner-conference/get-involved/become-sponsor-exhibitor	www.esri.com/en-us/about/events/partner-conference/get-involved/become-sponsor-exhibitor.html	(from https://www.esri.com/en-us/about/events/partner-conference/overview)
20:50:37	52030/52030	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:37%20GMT	https://www.esri.com/en-us/about/events/partner-conference/get-involved/call-for-images	www.esri.com/en-us/about/events/partner-conference/get-involved/call-for-images.html	(from https://www.esri.com/en-us/about/events/partner-conference/overview)
20:50:39	29529/29529	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:38%20GMT	https://www.esri.com/en-us/about/events/partner-conference/plan-your-trip/hotel	www.esri.com/en-us/about/events/partner-conference/plan-your-trip/hotel.html	(from https://www.esri.com/en-us/about/events/partner-conference/overview)
20:50:39	32067/32067	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:39%20GMT	https://www.esri.com/en-us/about/events/partner-conference/plan-your-trip/groups	www.esri.com/en-us/about/events/partner-conference/plan-your-trip/groups.html	(from https://www.esri.com/en-us/about/events/partner-conference/overview)
20:50:40	23754/23754	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:40%20GMT	https://www.esri.com/en-us/about/events/partner-conference/plan-your-trip/transportation	www.esri.com/en-us/about/events/partner-conference/plan-your-trip/transportation.html	(from https://www.esri.com/en-us/about/events/partner-conference/overview)
20:50:41	28068/28068	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:41%20GMT	https://www.esri.com/en-us/about/events/partner-conference/plan-your-trip/on-site-services	www.esri.com/en-us/about/events/partner-conference/plan-your-trip/on-site-services.html	(from https://www.esri.com/en-us/about/events/partner-conference/overview)
20:50:43	86850/86850	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:42%20GMT	https://www.esri.com/en-us/about/events/partner-conference/register	www.esri.com/en-us/about/events/partner-conference/register.html	(from https://www.esri.com/en-us/about/events/partner-conference/overview)
20:50:44	20955/20955	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:44%20GMT	https://www.esri.com/en-us/about/events/esri-midwest-uc/agenda/agenda	www.esri.com/en-us/about/events/esri-midwest-uc/agenda/agenda.html	(from https://www.esri.com/en-us/about/events/esri-midwest-uc/overview)
20:50:46	29412/29412	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:45%20GMT	https://www.esri.com/en-us/about/events/esri-midwest-uc/agenda/plenary	www.esri.com/en-us/about/events/esri-midwest-uc/agenda/plenary.html	(from https://www.esri.com/en-us/about/events/esri-midwest-uc/overview)
20:50:47	29314/29314	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:46%20GMT	https://www.esri.com/en-us/about/events/esri-midwest-uc/agenda/hands-on-learning-lab	www.esri.com/en-us/about/events/esri-midwest-uc/agenda/hands-on-learning-lab.html	(from https://www.esri.com/en-us/about/events/esri-midwest-uc/overview)
20:50:51	26690/26690	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Aug%202020%2017:50:48%20GMT	https://www.esri.com/en-us/about/events/esri-midwest-uc/agenda/preconference-seminars	www.esri.com/en-us/about/events/esri-midwest-uc/agenda/preconference-seminars.html	(from https://www.esri.com/en-us/about/events/esri-midwest-uc/overview)
